	en	Found	Not_found	Found_ratio
849	Eshbaal	0	2	0.0
850	Eshban	0	2	0.0
851	Eshcol	0	6	0.0
852	Eshek	0	1	0.0
853	Eshtaol	0	7	0.0
854	Eshtaolite	0	1	0.0
855	Eshtemoa	0	5	0.0
856	Eshtemoh	0	1	0.0
857	Eshton	0	2	0.0
858	Esther	28	17	0.6222222222222222
859	Etam	5	0	1.0
860	Eter	0	2	0.0
861	Eth-Kazin	0	1	0.0
862	Etham	3	1	0.75
863	Ethan	4	4	0.5
864	Ethbaal	1	0	1.0
865	Ethiopian	0	5	0.0
866	Ethnan	1	0	1.0
867	Ethni	0	1	0.0
868	Eubulus	0	2	0.0
869	Euodia	0	1	0.0
870	Euphrates	19	0	1.0
871	Eve	2	0	1.0
872	Evi	2	0	1.0
873	Evil-Merodach	0	2	0.0
874	Ezbai	0	1	0.0
875	Ezbon	0	2	0.0
876	Ezekiel	0	3	0.0
877	Ezem	0	3	0.0
878	Ezer	3	8	0.2727272727272727
879	Ezion-Geber	0	7	0.0
880	Ezra	0	24	0.0
881	Ezrah	0	1	0.0
882	Ezrahite	0	3	0.0
883	Ezri	1	0	1.0
884	Festus	3	6	0.3333333333333333
885	Gaal	9	0	1.0
886	Gaash	0	4	0.0
887	Gabbai	0	1	0.0
888	Gabriel	2	1	0.6666666666666666
889	Gad	54	18	0.75
890	Gadarene	0	2	0.0
891	Gaddi	1	0	1.0
892	Gaddiel	0	1	0.0
893	Gadi	2	0	1.0
894	Gadite	4	12	0.25
895	Gaham	1	0	1.0
896	Gahar	0	2	0.0
897	Gaius	2	2	0.5
898	Galal	3	0	1.0
899	Galatia	2	0	1.0
900	Galatian	0	4	0.0
901	Galilean	0	5	0.0
902	Galilee	61	2	0.9682539682539683
903	Gallim	1	1	0.5
904	Gallio	0	11	0.0
905	Gamaliel	5	3	0.625
906	Gammadites	0	1	0.0
907	Gamul	1	0	1.0
908	Gareb	3	0	1.0
909	Garmite	0	1	0.0
910	Gatam	0	3	0.0
911	Gath	1	30	0.03225806451612903
912	Gath-Hepher	0	2	0.0
913	Gath-Rimmon	0	4	0.0
914	Gaza	18	4	0.8181818181818182
915	Gazez	0	2	0.0
916	Gazzam	0	2	0.0
917	Ge-Harashim	0	1	0.0
918	Geba	3	16	0.15789473684210525
919	Gebal	1	1	0.5
920	Gebalite	0	2	0.0
921	Geber	0	1	0.0
922	Gebim	0	1	0.0
923	Gedaliah	0	31	0.0
924	Gederah	0	2	0.0
925	Gederite	1	0	1.0
926	Gederoth	0	2	0.0
927	Gederothaim	1	0	1.0
928	Gedor	5	2	0.7142857142857143
929	Gehazi	0	12	0.0
930	Gehenna	0	3	0.0
931	Gemalli	1	0	1.0
932	Gemariah	0	5	0.0
933	Gennesaret	0	4	0.0
934	Genubath	1	0	1.0
935	Gera	7	2	0.7777777777777778
936	Gerar	9	1	0.9
937	Gerasene	0	1	0.0
938	Gerizim	0	4	0.0
939	Gershom	0	14	0.0
940	Gershon	0	17	0.0
941	Gershonite	0	13	0.0
942	Geshan	0	1	0.0
943	Geshem	0	4	0.0
944	Geshur	0	9	0.0
945	Geshurite	0	6	0.0
946	Gether	2	0	1.0
947	Gethsemane	0	1	0.0
948	Geuel	0	1	0.0
949	Gezer	1	14	0.06666666666666667
950	Giah	0	1	0.0
951	Gibbar	0	1	0.0
952	Gibbethon	0	5	0.0
953	Gibea	0	1	0.0
954	Gibeah	0	38	0.0
955	Gibeon	0	35	0.0
956	Gibeonite	0	6	0.0
957	Giddalti	0	2	0.0
958	Giddel	0	4	0.0
959	Gideon	0	38	0.0
960	Gidom	0	1	0.0
961	Gihon	5	1	0.8333333333333334
962	Gilalai	0	1	0.0
963	Gilboa	0	8	0.0
964	Gilead	0	136	0.0
965	Gileadite	0	11	0.0
966	Gilgal	0	38	0.0
967	Giloh	0	2	0.0
968	Gilonite	1	1	0.5
969	Gimzo	0	1	0.0
970	Ginath	0	2	0.0
971	Ginnethoi	0	1	0.0
972	Ginnethon	0	2	0.0
973	Girgashite	0	7	0.0
974	Girzite	0	1	0.0
975	Gishpa	0	1	0.0
976	Gittaim	0	2	0.0
977	Gittite	0	10	0.0
978	Gizonite	0	1	0.0
979	Goah	0	1	0.0
980	Gob	2	0	1.0
981	Gog	8	4	0.6666666666666666
982	Golan	1	3	0.25
983	Goliath	5	1	0.8333333333333334
984	Gomer	6	0	1.0
985	Gomorrah	0	22	0.0
986	Goren ha-Atad	0	2	0.0
987	Goshen	0	14	0.0
988	Gozan	4	1	0.8
989	Greece	0	9	0.0
990	Greek	3	0	1.0
991	Greek woman	0	2	0.0
992	Gudgodah	0	1	0.0
993	Guni	4	0	1.0
994	Gunite	1	0	1.0
995	Gur	0	1	0.0
996	Gur-Baal	0	1	0.0
997	Haahashtari	0	1	0.0
998	Habaiah	0	2	0.0
999	Habakkuk	0	2	0.0
1000	Habazziniah	0	1	0.0
1001	Habor	3	0	1.0
1002	Hacaliah	0	2	0.0
1003	Hachilah	0	3	0.0
1004	Hachmonite	0	2	0.0
1005	Hadad	1	12	0.07692307692307693
1006	Hadad-Rimmon	0	1	0.0
1007	Hadadezer	0	18	0.0
1008	Hadar	0	1	0.0
1009	Hadashah	0	1	0.0
1010	Hadassah	0	1	0.0
1011	Hadid	3	0	1.0
1012	Hadlai	0	1	0.0
1013	Hadoram	0	4	0.0
1014	Hadrach	1	0	1.0
1015	Haeleph	0	1	0.0
1016	Hagab	1	0	1.0
1017	Hagabah	0	2	0.0
1018	Hagar	0	10	0.0
1019	Haggai	0	11	0.0
1020	Haggedolim	0	1	0.0
1021	Haggi	1	1	0.5
1022	Haggiah	0	1	0.0
1023	Haggite	0	1	0.0
1024	Haggith	4	1	0.8
1025	Hagri	0	1	0.0
1026	Hagrite	0	5	0.0
1027	Hakkatan	0	1	0.0
1028	Hakupha	0	2	0.0
1029	Halah	0	3	0.0
1030	Halhul	1	0	1.0
1031	Hali	1	0	1.0
1032	Hallohesh	0	2	0.0
1033	Ham	16	1	0.9411764705882353
1034	Haman	0	45	0.0
1035	Hamath	0	35	0.0
1036	Hamath-rabbah	0	1	0.0
1037	Hamath-zobah	0	1	0.0
1038	Hamathite	2	0	1.0
1039	Hammath	0	2	0.0
1040	Hammedatha	0	5	0.0
1041	Hammolecheth	0	1	0.0
1042	Hammon	0	2	0.0
1043	Hammoth-Dor	0	1	0.0
1044	Hammuel	0	1	0.0
1045	Hamonah	0	1	0.0
1046	Hamor	0	14	0.0
1047	Hamran	0	1	0.0
1048	Hamul	3	0	1.0
1049	Hamulite	1	0	1.0
1050	Hamutal	0	5	0.0
1051	Hanamel	0	4	0.0
1052	Hanan	10	2	0.8333333333333334
1053	Hananel	0	4	0.0
1054	Hanani	11	0	1.0
1055	Hananiah	0	28	0.0
1056	Hanes	1	0	1.0
1057	Hannah	0	13	0.0
1058	Hannathon	0	1	0.0
1059	Hanniel	1	1	0.5
1060	Hanochite	0	1	0.0
1061	Hanun	1	9	0.1
1062	Hapharaim	1	0	1.0
1063	Happizzez	0	1	0.0
1064	Har-Heres	0	1	0.0
1065	Hara	0	1	0.0
1066	Haradah	0	2	0.0
1067	Haran	12	6	0.6666666666666666
1068	Hararite	0	4	0.0
1069	Harbona	2	0	1.0
1070	Hareph	0	1	0.0
1071	Harhaiah	0	1	0.0
1072	Harhas	0	1	0.0
1073	Harhur	2	0	1.0
1074	Harim	4	7	0.36363636363636365
1075	Hariph	0	2	0.0
1076	Harmon	0	1	0.0
1077	Harnepher	0	1	0.0
1078	Harod	0	1	0.0
1079	Haroeh	0	1	0.0
1080	Harosheth-Hagoyim	0	3	0.0
1081	Harsha	0	2	0.0
1082	Harum	0	1	0.0
1083	Harumaph	0	1	0.0
1084	Haruphite	0	1	0.0
1085	Haruz	0	1	0.0
1086	Hasadiah	0	1	0.0
1087	Hashabiah	0	15	0.0
1088	Hashabnah	0	1	0.0
1089	Hashabneiah	0	2	0.0
1090	Hashbaddanah	0	1	0.0
1091	Hashem	0	1	0.0
1092	Hashmonah	0	2	0.0
1093	Hashubah	0	1	0.0
1094	Hashum	0	5	0.0
1095	Hasrah	0	1	0.0
1096	Hassenaah	0	1	0.0
1097	Hassenuah	0	2	0.0
1098	Hasshub	0	5	0.0
1099	Hasupha	1	1	0.5
1100	Hatath	0	1	0.0
1101	Hathach	0	4	0.0
1102	Hatipha	2	0	1.0
1103	Hatitah	0	2	0.0
1104	Hattil	0	2	0.0
1105	Hattush	0	5	0.0
1106	Hauran	0	2	0.0
1107	Havilah	0	7	0.0
1108	Hazael	18	3	0.8571428571428571
1109	Hazaiah	0	1	0.0
1110	Hazar Addar	0	1	0.0
1111	Hazar-Enan	0	3	0.0
1112	Hazar-Enon	0	1	0.0
1113	Hazar-Gaddah	0	1	0.0
1114	Hazar-Shual	0	4	0.0
1115	Hazar-Susah	0	1	0.0
1116	Hazar-Susim	0	1	0.0
1117	Hazarmaveth	0	2	0.0
1118	Hazazon Tamar	0	2	0.0
1119	Hazer-hatticon	0	1	0.0
1120	Hazeroth	0	6	0.0
1121	Haziel	0	1	0.0
1122	Hazo	0	1	0.0
1123	Hazor	0	18	0.0
1124	Hazor-Hadattah	0	1	0.0
1125	Hazzelelponi	0	1	0.0
1126	Hazzobebah	0	1	0.0
1127	Heber	5	5	0.5
1128	Heberite	1	0	1.0
1129	Hebrew	37	0	1.0
1130	Hebron	61	5	0.9242424242424242
1131	Hebronite	4	1	0.8
1132	Hegai	0	4	0.0
1133	Hela	0	2	0.0
1134	Helam	1	1	0.5
1135	Helbah	0	1	0.0
1136	Helbon	0	1	0.0
1137	Heldai	0	2	0.0
1138	Heleb	0	1	0.0
1139	Heled	1	0	1.0
1140	Helek	0	2	0.0
1141	Helekite	0	1	0.0
1142	Helem	2	0	1.0
1143	Heleph	1	0	1.0
1144	Helez	0	5	0.0
1145	Heli	0	29	0.0
1146	Helkai	0	1	0.0
1147	Helkath	0	2	0.0
1148	Hellenist	0	1	0.0
1149	Helon	5	0	1.0
1150	Heman	11	5	0.6875
1151	Hemdan	0	1	0.0
1152	Hen	0	1	0.0
1153	Hena	0	3	0.0
1154	Henadad	1	3	0.25
1155	Hepher	7	2	0.7777777777777778
1156	Hepherite	1	0	1.0
1157	Hephzibah	0	1	0.0
1158	Heres	0	1	0.0
1159	Heresh	0	1	0.0
1160	Hereth	0	1	0.0
1161	Hermes	1	1	0.5
1162	Hermogenes	0	1	0.0
1163	Hermon	10	4	0.7142857142857143
1164	Herod	38	1	0.9743589743589743
1165	Herodians	0	1	0.0
1166	Herodias	0	3	0.0
1167	Herodion	0	6	0.0
1168	Heshbon	0	38	0.0
1169	Heshmon	0	1	0.0
1170	Heth	13	1	0.9285714285714286
1171	Hethlon	0	2	0.0
1172	Hezekiah	0	90	0.0
1173	Hezion	1	0	1.0
1174	Hezir	1	1	0.5
1175	Hezro	0	2	0.0
1176	Hezron	0	18	0.0
1177	Hezronite	0	2	0.0
1178	Hiddayi	0	1	0.0
1179	Hiel	1	0	1.0
1180	Hilen	0	2	0.0
1181	Hilkiah	0	19	0.0
1182	Hillel	0	2	0.0
1183	Hilqiah	0	14	0.0
1184	Hirah	0	2	0.0
1185	Hiram	32	7	0.8205128205128205
1186	Hittite	0	48	0.0
1187	Hivite	0	25	0.0
1188	Hizki	0	1	0.0
1189	Hobab	2	0	1.0
1190	Hobah	0	1	0.0
1191	Hod	1	0	1.0
1192	Hodaviah	0	4	0.0
1193	Hodesh	0	1	0.0
1194	Hodevah	0	1	0.0
1195	Hodiah	0	6	0.0
1196	Hoglah	0	4	0.0
1197	Hoham	0	1	0.0
1198	Holon	1	2	0.3333333333333333
1199	Homam	1	0	1.0
1200	Hophni	0	5	0.0
1201	Hophra	0	1	0.0
1202	Hor	4	6	0.4
1203	Hor-Haggidgad	0	2	0.0
1204	Horam	1	0	1.0
1205	Horeb	17	0	1.0
1206	Horem	0	1	0.0
1207	Horesh	0	4	0.0
1208	Hori	2	1	0.6666666666666666
1209	Horite	0	7	0.0
1210	Hormah	0	9	0.0
1211	Horonaim	0	4	0.0
1212	Horonite	3	0	1.0
1213	Hosah	0	5	0.0
1214	Hoshaiah	0	3	0.0
1215	Hoshama	0	1	0.0
1216	Hoshea	0	15	0.0
1217	Hotham	2	0	1.0
1218	Hothir	0	2	0.0
1219	Hukok	0	2	0.0
1220	Hul	2	0	1.0
1221	Huldah	0	2	0.0
1222	Humtah	0	1	0.0
1223	Hupham	1	0	1.0
1224	Huphamite	1	0	1.0
1225	Huppah	0	1	0.0
1226	Huppim	0	3	0.0
1227	Hur	15	0	1.0
1228	Hurai	1	0	1.0
1229	Huram	1	0	1.0
1230	Huri	0	1	0.0
1231	Hushah	0	1	0.0
1232	Hushai	0	13	0.0
1233	Husham	0	4	0.0
1234	Hushim	0	5	0.0
1235	Ibhar	0	3	0.0
1236	Ibleam	0	3	0.0
1237	Ibneiah	0	1	0.0
1238	Ibnijah	0	1	0.0
1239	Ibri	0	1	0.0
1240	Ibsam	0	1	0.0
1241	Ibzan	0	2	0.0
1242	Ichabod	2	0	1.0
1243	Iconium	0	2	0.0
1244	Idalah	0	1	0.0
1245	Idbash	0	1	0.0
1246	Iddo	0	14	0.0
1247	Idumea	0	1	0.0
1248	Iezer	0	1	0.0
1249	Iezrite	0	1	0.0
1250	Igal	1	2	0.3333333333333333
1251	Igdaliah	0	1	0.0
1252	Iim	0	2	0.0
1253	Ijon	0	3	0.0
1254	Ikkesh	0	3	0.0
1255	Ilai	1	0	1.0
1256	Imlah	0	4	0.0
1257	Immanuel	0	1	0.0
1258	Immer	0	10	0.0
1259	Imna	0	1	0.0
1260	Imnah	0	4	0.0
1261	Imnite	0	1	0.0
1262	Imrah	0	1	0.0
1263	Imri	0	2	0.0
1264	India	2	0	1.0
1265	Iob	0	1	0.0
1266	Iphdeiah	0	1	0.0
1267	Iphthah	0	30	0.0
1268	Ir	1	0	1.0
1269	Ir-Nahash	0	1	0.0
1270	Ir-Shemesh	0	1	0.0
1271	Ira	6	0	1.0
1272	Irad	1	0	1.0
1273	Iram	2	0	1.0
1274	Iri	0	1	0.0
1275	Irijah	0	2	0.0
1276	Irpeel	0	1	0.0
1277	Iru	0	1	0.0
1278	Isaac	88	33	0.7272727272727273
1279	Isaiah	0	40	0.0
1280	Iscah	0	1	0.0
1281	Iscariot	0	20	0.0
1282	Ish-Bosheth	0	11	0.0
1283	Ishbah	0	1	0.0
1284	Ishbak	0	2	0.0
1285	Ishbi-Benob	0	1	0.0
1286	Ishhod	0	1	0.0
1287	Ishi	0	4	0.0
1288	Ishma	0	1	0.0
1289	Ishmael	0	44	0.0
1290	Ishmaelite	0	8	0.0
1291	Ishmaiah	0	2	0.0
1292	Ishmerai	0	1	0.0
1293	Ishpah	0	1	0.0
1294	Ishpan	0	1	0.0
1295	Ishva	0	2	0.0
1296	Ishvi	0	4	0.0
1297	Ishvite	0	1	0.0
1298	Ismachiah	0	1	0.0
1299	Israel	2401	177	0.9313421256788208
1300	Israelite	0	3	0.0
1301	Issachar	39	6	0.8666666666666667
1302	Isshiah	0	7	0.0
1303	Italy	0	1	0.0
1304	Ithai	0	1	0.0
1305	Ithamar	21	0	1.0
1306	Ithiel	0	3	0.0
1307	Ithlah	0	1	0.0
1308	Ithnan	0	1	0.0
1309	Ithra	0	1	0.0
1310	Ithran	0	3	0.0
1311	Ithream	0	2	0.0
1312	Ithrite	0	5	0.0
1313	Ittai	0	7	0.0
1314	Ituraean	0	4	0.0
1315	Ivvah	0	3	0.0
1316	Iye-Abarim	0	2	0.0
1317	Izhar	0	9	0.0
1318	Izharite	0	4	0.0
1319	Izliah	0	1	0.0
1320	Izrahiah	0	2	0.0
1321	Izrahite	0	1	0.0
1322	Izri	0	1	0.0
1323	Izziah	0	1	0.0
1324	Jaakan	0	1	0.0
1325	Jaakobah	0	1	0.0
1326	Jaala	0	1	0.0
1327	Jaalah	0	1	0.0
1328	Jaare-Oregim	0	1	0.0
1329	Jaareshiah	0	1	0.0
1330	Jaasiel	0	2	0.0
1331	Jaasu	0	1	0.0
1332	Jaazaniah	0	4	0.0
1333	Jaaziah	0	2	0.0
1334	Jaaziel	0	1	0.0
1335	Jabal	0	1	0.0
1336	Jabbok	0	7	0.0
1337	Jabesh	0	24	0.0
1338	Jabez	0	3	0.0
1339	Jabin	6	2	0.75
1340	Jabneel	0	2	0.0
1341	Jabneh	0	1	0.0
1342	Jachin	8	0	1.0
1343	Jachinite	1	0	1.0
1344	Jacob	279	105	0.7265625
1345	Jada	2	0	1.0
1346	Jaddai	0	1	0.0
1347	Jaddua	0	3	0.0
1348	Jadon	1	0	1.0
1349	Jael	0	6	0.0
1350	Jagur	1	0	1.0
1351	Jahath	4	4	0.5
1352	Jahaz	0	4	0.0
1353	Jahaziel	3	3	0.5
1354	Jahdai	0	1	0.0
1355	Jahdiel	0	1	0.0
1356	Jahdo	0	1	0.0
1357	Jahleel	0	2	0.0
1358	Jahleelite	0	1	0.0
1359	Jahzah	0	4	0.0
1360	Jahzeel	0	2	0.0
1361	Jahzeelite	0	1	0.0
1362	Jahzeiah	0	1	0.0
1363	Jahzerah	0	1	0.0
1364	Jahziel	0	1	0.0
1365	Jair	12	1	0.9230769230769231
1366	Jairite	1	0	1.0
1367	Jairus	0	1	0.0
1368	Jakan	0	1	0.0
1369	Jakeh	0	1	0.0
1370	Jakim	0	2	0.0
1371	Jalam	0	4	0.0
1372	Jalon	1	0	1.0
1373	Jambres	0	2	0.0
1374	James	39	2	0.9512195121951219
1375	Jamin	6	0	1.0
1376	Jaminite	1	0	1.0
1377	Jamlek	0	1	0.0
1378	Janai	1	0	1.0
1379	Jannai	0	1	0.0
1380	Jannes	0	2	0.0
1381	Janoah	0	3	0.0
1382	Janum	1	0	1.0
1383	Japheth	11	0	1.0
1384	Japhia	3	2	0.6
1385	Japhlet	0	2	0.0
1386	Japhletite	0	1	0.0
1387	Jarah	0	1	0.0
1388	Jared	7	1	0.875
1389	Jarha	0	2	0.0
1390	Jarib	3	0	1.0
1391	Jarmuth	0	7	0.0
1392	Jaroah	0	1	0.0
1393	Jashen	0	1	0.0
1394	Jashobeam	0	3	0.0
1395	Jashub	0	3	0.0
1396	Jashubite	0	1	0.0
1397	Jason	4	2	0.6666666666666666
1398	Jathniel	0	1	0.0
1399	Jattir	0	4	0.0
1400	Javan	4	7	0.36363636363636365
1401	Javanite	0	1	0.0
1402	Jazer	9	4	0.6923076923076923
1403	Jaziz	0	1	0.0
1404	Jeatherai	0	1	0.0
1405	Jeberechiah	0	1	0.0
1406	Jebus	4	0	1.0
1407	Jebusite	40	1	0.975609756097561
1408	Jechoniah	0	1	0.0
1409	Jecoliah	0	3	0.0
1410	Jeconiah	0	7	0.0
1411	Jedaiah	0	13	0.0
1412	Jediael	0	6	0.0
1413	Jedidah	0	1	0.0
1414	Jedidiah	0	1	0.0
1415	Jeduthun	0	20	0.0
1416	Jehallelel	0	2	0.0
1417	Jehdeiah	0	2	0.0
1418	Jehiah	0	1	0.0
1419	Jehiel	7	8	0.4666666666666667
1420	Jehieli	2	0	1.0
1421	Jehizkiah	0	41	0.0
1422	Jehoaddah	0	2	0.0
1423	Jehoaddin	0	2	0.0
1424	Jehoahaz	0	20	0.0
1425	Jehoash	0	17	0.0
1426	Jehohanan	0	9	0.0
1427	Jehoiachin	0	11	0.0
1428	Jehoiada	0	51	0.0
1429	Jehoiakim	0	37	0.0
1430	Jehoiarib	0	2	0.0
1431	Jehonadab	0	15	0.0
1432	Jehoram	0	29	0.0
1433	Jehoshabeath	0	2	0.0
1434	Jehoshaphat	0	85	0.0
1435	Jehosheba	0	1	0.0
1436	Jehozabad	0	4	0.0
1437	Jehozadak	0	8	0.0
1438	Jehu	51	7	0.8793103448275862
1439	Jehubbah	0	1	0.0
1440	Jehucal	0	1	0.0
1441	Jeiel	0	13	0.0
1442	Jekabzeel	0	1	0.0
1443	Jekameam	0	2	0.0
1444	Jekamiah	0	2	0.0
1445	Jekuthiel	0	1	0.0
1446	Jemimah	0	1	0.0
1447	Jemuel	0	2	0.0
1448	Jephthah	0	5	0.0
1449	Jephunneh	0	16	0.0
1450	Jerah	0	2	0.0
1451	Jerahmeel	0	8	0.0
1452	Jerahmeelite	0	2	0.0
1453	Jeremai	0	1	0.0
1454	Jeremiah	0	132	0.0
1455	Jeremoth	0	6	0.0
1456	Jeriah	0	3	0.0
1457	Jericho	54	3	0.9473684210526315
1458	Jeriel	1	0	1.0
1459	Jerimoth	6	1	0.8571428571428571
1460	Jerioth	1	0	1.0
1461	Jeroboam	92	4	0.9583333333333334
1462	Jeroham	7	3	0.7
1463	Jerubbaal	0	13	0.0
1464	Jerubbesheth	0	1	0.0
1465	Jeruel	1	0	1.0
1466	Jerusalem	779	31	0.9617283950617284
1467	Jerusha	0	2	0.0
1468	Jeshaiah	0	4	0.0
1469	Jeshanah	0	1	0.0
1470	Jesharelah	0	1	0.0
1471	Jeshebeab	0	1	0.0
1472	Jesher	0	1	0.0
1473	Jeshishai	0	1	0.0
1474	Jeshohaiah	0	1	0.0
1475	Jeshua	0	30	0.0
1476	Jeshurun	0	4	0.0
1477	Jesimiel	0	1	0.0
1478	Jesse	3	36	0.07692307692307693
1479	Jesus	1	2	0.3333333333333333
1480	Jether	7	1	0.875
1481	Jetheth	2	0	1.0
1482	Jethro	7	2	0.7777777777777778
1483	Jetur	1	2	0.3333333333333333
1484	Jeuel	0	1	0.0
1485	Jeush	0	9	0.0
1486	Jeuz	0	1	0.0
1487	Jew	16	3	0.8421052631578947
1488	Jewish	1	185	0.005376344086021506
1489	Jezaniah	0	1	0.0
1490	Jezebel	0	23	0.0
1491	Jezer	1	2	0.3333333333333333
1492	Jezerite	0	1	0.0
1493	Jeziel	0	2	0.0
1494	Jezrahaiah	0	1	0.0
1495	Jezreel	0	36	0.0
1496	Jezreelite	0	13	0.0
1497	Jidlaph	0	1	0.0
1498	Joab	139	6	0.9586206896551724
1499	Joah	9	2	0.8181818181818182
1500	Joahaz	0	4	0.0
1501	Joanan	0	2	0.0
1502	Joanna	1	0	1.0
1503	Joash	0	49	0.0
1504	Job	55	4	0.9322033898305084
1505	Jobab	9	0	1.0
1506	Jochebed	0	2	0.0
1507	Joda	0	3	0.0
1508	Joed	1	0	1.0
1509	Joel	16	4	0.8
1510	Joelah	0	1	0.0
1511	Joezer	0	1	0.0
1512	Jogbehah	0	2	0.0
1513	Jogli	1	0	1.0
1514	Joha	1	1	0.5
1515	Johanan	20	4	0.8333333333333334
1516	John	131	5	0.9632352941176471
1517	Joiada	5	0	1.0
1518	Joiakim	0	4	0.0
1519	Joiarib	4	1	0.8
1520	Jokdeam	0	1	0.0
1521	Jokim	0	1	0.0
1522	Jokmeam	0	2	0.0
1523	Jokneam	0	3	0.0
1524	Jokshan	0	3	0.0
1525	Joktan	0	6	0.0
1526	Joktheel	0	2	0.0
1527	Jonah	0	20	0.0
1528	Jonam	0	1	0.0
1529	Jonathan	121	2	0.983739837398374
1530	Joppa	0	5	0.0
1531	Jorah	0	1	0.0
1532	Jorai	1	0	1.0
1533	Joram	20	9	0.6896551724137931
1534	Jordan	146	18	0.8902439024390244
1535	Jorim	0	2	0.0
1536	Jorkeam	0	1	0.0
1537	Josech	0	2	0.0
1538	Joseph	175	72	0.708502024291498
1539	Joses	0	2	0.0
1540	Joshah	0	1	0.0
1541	Joshaphat	0	2	0.0
1542	Joshbekashah	0	2	0.0
1543	Josheb-Basshebeth	0	1	0.0
1544	Joshibiah	0	1	0.0
1545	Joshua	0	1131	0.0
1546	Josiah	0	55	0.0
1547	Josiphiah	0	1	0.0
1548	Jotbah	0	1	0.0
1549	Jotbathah	0	3	0.0
1550	Jotham	0	24	0.0
1551	Jozabad	4	7	0.36363636363636365
1552	Jozadak	0	5	0.0
1553	Jubal	1	0	1.0
1554	Jucal	0	1	0.0
1555	Judah	0	939	0.0
1556	Judas	6	8	0.42857142857142855
1557	Judea	5	10	0.3333333333333333
1558	Judean	0	49	0.0
1559	Judith	1	0	1.0
1560	Julia	0	1	0.0
1561	Julius	0	4	0.0
1562	Junias	0	1	0.0
1563	Jushab-Hesed	0	1	0.0
1564	Justus	2	2	0.5
1565	Juttah	0	2	0.0
1566	Kabzeel	0	3	0.0
1567	Kadesh	0	15	0.0
1568	Kadesh Barnea	0	10	0.0
1569	Kadmiel	0	8	0.0
1570	Kadmonite	0	1	0.0
1571	Kaiwan	0	1	0.0
1572	Kallai	0	1	0.0
1573	Kamon	0	1	0.0
1574	Kanah	0	3	0.0
1575	Kareah	0	14	0.0
1576	Karka	0	1	0.0
1577	Karkor	0	1	0.0
1578	Karnaim	0	1	0.0
1579	Kartah	0	1	0.0
1580	Kartan	0	1	0.0
1581	Kattath	0	1	0.0
1582	Kedar	0	11	0.0
1583	Kedemah	0	2	0.0
1584	Kedemoth	0	4	0.0
1585	Kedesh	0	12	0.0
1586	Kehelathah	0	2	0.0
1587	Keilah	0	18	0.0
1588	Kelaiah	0	1	0.0
1589	Kelita	0	3	0.0
1590	Kemuel	0	3	0.0
1591	Kenan	0	6	0.0
1592	Kenath	0	2	0.0
1593	Kenaz	0	11	0.0
1594	Kenite	0	12	0.0
1595	Kenizzite	0	4	0.0
1596	Keren-Happuch	0	1	0.0
1597	Kerioth	0	4	0.0
1598	Keros	0	2	0.0
1599	Keturah	0	4	0.0
1600	Keziah	0	1	0.0
1601	Kibroth Hattaavah	0	4	0.0
1602	Kibzaim	0	1	0.0
1603	Kidron	0	13	0.0
1604	Kinah	0	1	0.0
1605	Kir	0	4	0.0
1606	Kir-Heres	0	5	0.0
1607	Kir-Moab	0	1	0.0
1608	Kiriath-Arba	0	9	0.0
1609	Kiriath-Baal	0	2	0.0
1610	Kiriath-Huzoth	0	1	0.0
1611	Kiriath-Jearim	0	20	0.0
1612	Kiriath-Sannah	0	1	0.0
1613	Kiriath-Sepher	0	4	0.0
1614	Kiriathaim	0	7	0.0
1615	Kish	0	25	0.0
1616	Kishi	0	1	0.0
1617	Kishion	0	2	0.0
1618	Kishon	0	6	0.0
1619	Kitron	0	1	0.0
1620	Kittim	0	10	0.0
1621	Koa	0	1	0.0
1622	Kohath	0	32	0.0
1623	Kohathite	0	14	0.0
1624	Kolaiah	0	2	0.0
1625	Korah	0	37	0.0
1626	Korahite	0	8	0.0
1627	Kore	0	3	0.0
1628	Koz	0	6	0.0
1629	Kushaiah	0	1	0.0
1630	Laadah	0	1	0.0
1631	Laban	27	20	0.574468085106383
1632	Lachish	0	23	0.0
1633	Ladan	0	5	0.0
1634	Lahad	0	1	0.0
1635	Lahmas	0	1	0.0
1636	Lahmi	0	1	0.0
1637	Laish	0	6	0.0
1638	Laishah	0	1	0.0
1639	Lakkum	0	1	0.0
1640	Lamech	9	5	0.6428571428571429
1641	Laodicea	1	0	1.0
1642	Lappidoth	0	1	0.0
1643	Lasha	0	1	0.0
1644	Lazarus	11	0	1.0
1645	Laël	0	1	0.0
1646	Leah	0	33	0.0
1647	Lebanah	0	2	0.0
1648	Lebanon	0	66	0.0
1649	Lebaoth	1	0	1.0
1650	Lebonah	0	1	0.0
1651	Lehabim	0	2	0.0
1652	Lehi	0	3	0.0
1653	Lekah	0	1	0.0
1654	Lemuel	0	2	0.0
1655	Leshem	0	1	0.0
1656	Letushim	0	1	0.0
1657	Leummim	0	1	0.0
1658	Levi	65	3	0.9558823529411765
1659	Levite	237	60	0.797979797979798
1660	Libnah	0	17	0.0
1661	Libni	0	5	0.0
1662	Libnite	0	2	0.0
1663	Libya	1	1	0.5
1664	Libyan	3	1	0.75
1665	Likhi	0	1	0.0
1666	Lo-Ammi	0	2	0.0
1667	Lo-Ruhamah	0	2	0.0
1668	Lod	1	3	0.25
1669	Lodebar	0	3	0.0
